Class,GW,GV,GT,GS,GR,GQ,GP,GY,GG,GF,GE,GD,GC,GA,GN,GM,GL,GK,GI,GH,ME,MD,MG,MF,MA,MC,MM,ML,MN,MI,MH,MK,MT,MW,MV,MQ,MP,MS,MR,MY,FP,FQ,FR,FS,FT,FV,FW,FY,FA,FC,FD,FE,FF,FG,FH,FI,FK,FL,FM,FN,SY,SS,SR,SQ,SP,SW,SV,ST,SK,SI,SH,SN,SM,SL,SC,SA,SG,SF,SE,SD,YI,YH,YK,YM,YL,YN,YA,YC,YE,YD,YG,YF,YY,YQ,YP,YS,YR,YT,YW,YV,LF,LG,LD,LE,LC,LA,LN,LL,LM,LK,LH,LI,LV,LW,LT,LR,LS,LP,LQ,LY,RT,RV,RW,RP,RQ,RR,RS,RY,RD,RE,RF,RG,RA,RC,RL,RM,RN,RH,RI,RK,VH,VI,EM,EL,EN,EI,EH,EK,EE,ED,EG,EF,EA,EC,VM,EY,VN,ET,EW,EV,EQ,EP,ES,ER,VP,VQ,VR,VT,VW,KC,KA,KG,KF,KE,KD,KK,KI,KH,KN,KM,KL,KS,KR,KQ,KP,KW,KV,KT,KY,DN,DL,DM,DK,DH,DI,DF,DG,DD,DE,DC,DA,DY,DV,DW,DT,DR,DS,DP,DQ,QQ,QP,QS,QR,QT,QW,QV,QY,QA,QC,QE,QD,QG,QF,QI,QH,QK,QM,QL,QN,WG,WF,WE,WD,WC,WA,WN,WM,WL,WK,WI,WH,WW,WV,WT,WS,WR,WQ,WP,WY,PR,PS,PP,PQ,PV,PW,PT,PY,PC,PA,PF,PG,PD,PE,PK,PH,PI,PN,PL,PM,CK,CI,CH,CN,CM,CL,CC,CA,CG,CF,CE,CD,CY,CS,CR,CQ,CP,CW,CV,CT,IY,VA,VC,VD,VE,VF,VG,IQ,IP,IS,IR,VL,IT,IW,IV,II,IH,IK,VS,IM,IL,VV,IN,IA,VY,IC,IE,ID,IG,IF,HY,HR,HS,HP,HQ,HV,HW,HT,HK,HH,HI,HN,HL,HM,HC,HA,HF,HG,HD,HE,NH,NI,NK,NL,NM,NN,NA,NC,ND,NE,NF,NG,NY,NP,NQ,NR,NS,NT,NV,NW,TY,TV,TW,TT,TR,TS,TP,TQ,TN,TL,TM,TK,TH,TI,TF,TG,TD,TE,TC,TA,AA,AC,AE,AD,AG,AF,AI,AH,AK,AM,AL,AN,AQ,AP,AS,AR,AT,AW,AV,AY,VK
1,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0.999999998571803,0,0,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999998571803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0.999946019074769,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999998571803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0.999946019074769,0,0,0,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0.999999581610504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0,0.999999999999913,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0,0,0,0.999999581610504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999581610504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0.999946019074769,0.999999998571803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0.999999998571803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0,0.999946019074769,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0
1,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0.999998743089017,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0.999998743089017,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0.999999974557704,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0.999999944498337,0.999666883870445,0,0,0.999666883870445,0.999999999999998,0,0,0,0,0,0,0.999999944498337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999666883870445,0,0,0,0,0,0.999666883870445,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0,0,0,0,0,0,0,0,0.999998743089017,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0.999946019074769,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0,0.99952256931137,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0.99952256931137,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0.99952256931137,0.99952256931137,0,0,0,0,0,0,0.999999883672096,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952256931137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0.999946019074769,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0.999946019074769,0,0,0.999946019074769,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.999999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0.999999883672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999883672096,0,0
1,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0.999970374279331,0,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970374279331,0,0,0.999970374279331,0,0.999970374279331,0.999970374279331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
